timestamp,progname,input_size,party_id,num_parties,frontend_wall_sec, setup_wall_sec,online_wall_sec,process_cpu_sec,user_cpu_sec,sys_cpu_sec,mb_sent_party,mb_sent_global,rounds,compile_threads
1760220297,linear_test,4096,0,2,0.548134,0.110399,6.960644,7.510996,6.826237,0.819086,537.005720,1342.446896,41913,2
1760220305,linear_test,4096,1,2,0.548134,0.108575,7.019663,9.629148,8.909467,0.850660,805.441176,1342.446896,41913,2
1760220305,linear_test,4096,0,2,0.548134,0.108621,7.019646,7.501980,6.820657,0.812700,537.005720,1342.446896,41913,2
1760220313,linear_test,4096,0,2,0.550041,0.085363,5.713894,8.495235,7.539567,1.050931,537.005992,1342.447440,41923,4
1760220313,linear_test,4096,1,2,0.550041,0.085363,5.713896,10.870694,9.926533,1.038800,805.441448,1342.447440,41923,4
1760220320,linear_test,4096,0,2,0.550041,0.112045,5.761277,8.527727,7.577703,1.084234,537.005992,1342.447440,41923,4
1760220320,linear_test,4096,1,2,0.550041,0.111980,5.761270,10.947111,10.022607,1.058663,805.441448,1342.447440,41923,4
1760220326,linear_test,4096,0,2,0.550041,0.111337,5.591086,8.480630,7.539456,1.078584,537.005992,1342.447440,41923,4
1760220326,linear_test,4096,1,2,0.550041,0.111256,5.591089,10.745460,9.836077,1.045641,805.441448,1342.447440,41923,4
1760220333,linear_test,4096,0,2,0.556944,0.086825,5.268250,10.345144,8.775724,1.668116,537.006536,1342.448528,41943,8
1760220333,linear_test,4096,1,2,0.556944,0.086826,5.268094,12.566819,10.987922,1.678037,805.441992,1342.448528,41943,8
1760220340,linear_test,4096,0,2,0.556944,0.114903,5.267074,10.397710,8.881854,1.652795,537.006536,1342.448528,41943,8
1760220340,linear_test,4096,1,2,0.556944,0.114799,5.267035,12.519262,10.939224,1.713147,805.441992,1342.448528,41943,8
1760220346,linear_test,4096,0,2,0.556944,0.112771,5.164731,10.316744,8.875019,1.581350,537.006536,1342.448528,41943,8
1760220346,linear_test,4096,1,2,0.556944,0.112716,5.164730,12.318112,10.883504,1.573105,805.441992,1342.448528,41943,8
1760220354,linear_test,4096,0,2,0.559608,0.088814,5.683463,11.119144,8.961290,2.264593,537.007624,1342.450704,41983,16
1760220354,linear_test,4096,1,2,0.559608,0.088803,5.683322,13.191981,11.015092,2.280485,805.443080,1342.450704,41983,16
1760220360,linear_test,4096,0,2,0.559608,0.109705,5.270513,10.619660,8.925840,1.836107,537.007624,1342.450704,41983,16
1760220360,linear_test,4096,1,2,0.559608,0.109914,5.270340,12.609935,10.940077,1.808187,805.443080,1342.450704,41983,16
1760220367,linear_test,4096,0,2,0.559608,0.111138,5.226424,10.578372,8.992086,1.728712,537.007624,1342.450704,41983,16
1760220367,linear_test,4096,1,2,0.559608,0.111489,5.225955,12.558508,10.833386,1.867124,805.443080,1342.450704,41983,16
1760220374,linear_test,4096,0,2,0.560637,0.087448,5.944926,11.778797,9.031015,2.858359,537.009800,1342.455056,42063,32
1760220374,linear_test,4096,1,2,0.560637,0.087430,5.945425,13.710621,11.016476,2.800989,805.445256,1342.455056,42063,32
1760220381,linear_test,4096,0,2,0.560637,0.111231,5.294616,11.011194,9.181627,1.985451,537.009800,1342.455056,42063,32
1760220381,linear_test,4096,1,2,0.560637,0.111765,5.293982,12.757683,10.977520,1.928627,805.445256,1342.455056,42063,32
1760220388,linear_test,4096,0,2,0.560637,0.112632,5.501343,11.339658,9.098642,2.399644,537.009800,1342.455056,42063,32
1760220388,linear_test,4096,1,2,0.560637,0.113059,5.500403,13.402839,11.067133,2.485188,805.445256,1342.455056,42063,32
1760220396,linear_test,4096,0,2,0.564964,0.090947,5.996031,12.106781,9.296023,2.936269,537.010824,1342.457104,42095,64
1760220396,linear_test,4096,1,2,0.564964,0.091263,5.995717,13.889768,11.207245,2.804881,805.446280,1342.457104,42095,64
1760220402,linear_test,4096,1,2,0.564964,0.098828,5.265950,12.992536,11.032275,2.099958,805.446280,1342.457104,42095,64
1760220402,linear_test,4096,0,2,0.564964,0.096484,5.268335,11.045485,9.088542,2.099654,537.010824,1342.457104,42095,64
1760220409,linear_test,4096,1,2,0.564964,0.097767,5.268191,12.913760,11.009847,2.044504,805.446280,1342.457104,42095,64
1760220409,linear_test,4096,0,2,0.564964,0.097091,5.268864,11.079500,9.112425,2.114745,537.010824,1342.457104,42095,64
1760220416,linear_test,4096,0,2,0.574282,0.099626,5.440279,11.594351,9.288046,2.471407,537.019528,1342.474512,42415,128
1760220416,linear_test,4096,1,2,0.574282,0.099596,5.440286,13.522113,11.134354,2.537525,805.454984,1342.474512,42415,128
1760220423,linear_test,4096,0,2,0.574282,0.105817,5.561926,11.757886,9.176592,2.768742,537.019528,1342.474512,42415,128
1760220423,linear_test,4096,1,2,0.574282,0.110623,5.556713,13.550457,11.104098,2.622555,805.454984,1342.474512,42415,128
1760220429,linear_test,4096,1,2,0.574282,0.107895,5.395286,13.347631,11.078468,2.452565,805.454984,1342.474512,42415,128
1760220429,linear_test,4096,0,2,0.574282,0.105586,5.398229,11.482836,9.184511,2.479830,537.019528,1342.474512,42415,128
1760220542,linear_test,8192,1,2,1.058293,0.325638,41.732275,38.035485,35.169243,3.133659,3221.501616,5369.261408,151178,1
1760220542,linear_test,8192,0,2,1.058293,0.326276,41.731691,29.667522,26.431999,3.502587,2147.759792,5369.261408,151178,1
1760220584,linear_test,8192,1,2,1.058293,0.313163,41.374948,37.764454,34.827355,3.200503,3221.501616,5369.261408,151178,1
1760220584,linear_test,8192,0,2,1.058293,0.313145,41.374975,29.963414,26.630136,3.597771,2147.759792,5369.261408,151178,1
1760220627,linear_test,8192,1,2,1.058293,0.338730,41.321310,38.043787,35.310169,3.010509,3221.501616,5369.261408,151178,1
1760220627,linear_test,8192,0,2,1.058293,0.338763,41.321312,29.606781,26.518309,3.366863,2147.759792,5369.261408,151178,1
1760220658,linear_test,8192,0,2,1.072285,0.348859,28.418692,30.253122,26.996036,3.522078,2147.759928,5369.261680,151183,2
1760220658,linear_test,8192,1,2,1.072285,0.348833,28.418691,38.540357,35.642235,3.163462,3221.501752,5369.261680,151183,2
1760220688,linear_test,8192,0,2,1.072285,0.339261,28.322979,30.823221,27.192782,3.904649,2147.759928,5369.261680,151183,2
1760220688,linear_test,8192,1,2,1.072285,0.339437,28.323372,38.861204,35.515826,3.621062,3221.501752,5369.261680,151183,2
1760220718,linear_test,8192,1,2,1.072285,0.340000,28.200514,38.626507,35.774545,3.128034,3221.501752,5369.261680,151183,2
1760220718,linear_test,8192,0,2,1.072285,0.340200,28.200516,30.285741,27.110203,3.455240,2147.759928,5369.261680,151183,2
1760220743,linear_test,8192,0,2,1.067553,0.310451,22.998203,33.915565,29.991185,4.182897,2147.760200,5369.262224,151193,4
1760220743,linear_test,8192,1,2,1.067553,0.310417,22.998202,43.056481,39.340314,3.972115,3221.502024,5369.262224,151193,4
